,feature,importance,stddev,p_value,n,p99_high,p99_low,seed,fold,model
2554,FR-pd-Pd,0.002923076923076906,0.00411300964426931,0.0024744960741636918,20,0.005554269656562001,0.00029188418959181107,27431,2,CatBoost_r13
2555,Tv-09-Pd,0.0019230769230769052,0.006914074218458265,0.11433647745920839,20,0.006346179083250891,-0.002500025237097081,27431,2,CatBoost_r13
2556,Tv-01-Pd,0.001769230769230773,0.004820670741376252,0.058590745078028326,20,0.00485313159180878,-0.0013146700533472342,27431,2,CatBoost_r13
2557,CC-p2-Pd,0.0009230769230769209,0.0018271627799278515,0.017904330080401223,20,0.0020919575835293175,-0.00024580373737547584,27431,2,CatBoost_r13
2558,dm-genero,0.0006153846153846177,0.0021984961310503866,0.11291698951487121,20,0.002021816290708962,-0.0007910470599397268,27431,2,CatBoost_r13
2559,CC-pt-Pd,0.00038461538461540543,0.0024894670671486915,0.24898181519249446,20,0.0019771882749947483,-0.0012079575057639376,27431,2,CatBoost_r13
2560,Tv-02-Pd,0.00023076923076925104,0.002558563517873302,0.34559198283803383,20,0.00186754480842153,-0.0014060063468830282,27431,2,CatBoost_r13
2561,St-p3-Pd,-7.692307692306888e-05,0.004007933583542795,0.5337511408570099,20,0.002487049933935783,-0.0026408960877819213,27431,2,CatBoost_r13
2562,Tv-08-Pd,-0.0003076923076922811,0.003479709391961768,0.6515411633046144,20,0.0019183627854501514,-0.0025337474008347133,27431,2,CatBoost_r13
2563,Tv-11-Pd,-0.003923076923076885,0.002469370132407313,0.9999995341488019,20,-0.00234336053273773,-0.00550279331341604,27431,2,CatBoost_r13
2564,cl-RC_e,-0.0039999999999999645,0.002796981956685293,0.9999980420821483,20,-0.0022107023234498556,-0.0057892976765500734,27431,2,CatBoost_r13
2565,St-p2-Pd,0.300423076923077,0.09301164606291137,5.332938066146438e-12,20,0.35992489880458084,0.2409212550415732,27431,2,RandomForest_r195
2566,FR-p2-Pd,0.038846153846153926,0.02793472392912761,2.8291707233235074e-06,20,0.05671667907495888,0.020975628617348977,27431,2,RandomForest_r195
2567,CC-p1-Pd,0.035423076923076995,0.023197357800122043,8.076559482767908e-07,20,0.05026299332462929,0.020583160521524698,27431,2,RandomForest_r195
2568,St-p1-Pd,0.022038461538461635,0.01556828620456485,2.240341642238488e-06,20,0.03199787449324077,0.012079048583682502,27431,2,RandomForest_r195
2569,FR-p1-Pd,0.01634615384615392,0.011093653020551542,1.3134478984200361e-06,20,0.02344303465608594,0.0092492730362219,27431,2,RandomForest_r195
2570,Tv-10-Pd,0.01557692307692316,0.014825624033999667,7.817873861420266e-05,20,0.02506123690098471,0.006092609252861607,27431,2,RandomForest_r195
2571,Tv-03-Pd,0.004769230769230842,0.005595077250810875,0.0005884914571975993,20,0.008348538351485905,0.0011899231869757798,27431,2,RandomForest_r195
2572,Tv-09-Pd,0.003769230769230836,0.009067036405282157,0.039286097958543965,20,0.009569635428398983,-0.0020311738899373116,27431,2,RandomForest_r195
2573,dm-edad,0.0033846153846154746,0.003788227761545219,0.00038691529755785714,20,0.005808037214625566,0.0009611935546053828,27431,2,RandomForest_r195
2574,FR-pd-Pd,0.0033846153846154637,0.0060846309954400305,0.01115658462044713,20,0.007277102455110575,-0.0005078716858796478,27431,2,RandomForest_r195
2575,Tv-11-Pd,0.003115384615384703,0.0022938179412130178,3.8390994306457475e-06,20,0.004582795980993027,0.0016479732497763793,27431,2,RandomForest_r195
2576,Tv-01-Pd,0.0026153846153846917,0.006053843324467277,0.03420181048242302,20,0.006488176060741334,-0.001257406829971951,27431,2,RandomForest_r195
2577,Tv-08-Pd,0.0015769230769231758,0.004020153217276281,0.04775453888375132,20,0.004148713285957139,-0.0009948671321107876,27431,2,RandomForest_r195
2578,Tv-02-Pd,0.0015000000000000902,0.0017905770866768894,0.0006835921003653698,20,0.002645475898840617,0.00035452410115956374,27431,2,RandomForest_r195
2579,dm-genero,0.000653846153846216,0.001350340510939442,0.021642841380186607,20,0.0015176919620039583,-0.0002099996543115264,27431,2,RandomForest_r195
2580,cl-RC_e,-0.0010384615384614326,0.008887949144068194,0.6963264288742694,20,0.004647376625336962,-0.006724299702259827,27431,2,RandomForest_r195
2581,CC-p2-Pd,-0.0016153846153845297,0.0028003203091247577,0.9908202489285278,20,0.00017604868676343523,-0.0034068179175324948,27431,2,RandomForest_r195
2582,St-p3-Pd,-0.0038846153846152976,0.004516311831911588,0.999456181626818,20,-0.0009954203906683205,-0.006773810378562275,27431,2,RandomForest_r195
2583,CC-pt-Pd,-0.005461538461538374,0.004984560403555432,0.999950292564171,20,-0.002272793418908509,-0.008650283504168238,27431,2,RandomForest_r195
2584,St-p2-Pd,0.14069230769230762,0.041037540447035475,1.870891199692101e-12,20,0.166945024695971,0.11443959068864423,27431,2,LightGBM_r188
2585,CC-p1-Pd,0.042153846153846125,0.027226857606927935,6.675866804885439e-07,20,0.05957153200605353,0.02473616030163872,27431,2,LightGBM_r188
2586,FR-p2-Pd,0.031461538461538416,0.02421987416519775,6.745337917117336e-06,20,0.046955583557732945,0.015967493365343886,27431,2,LightGBM_r188
2587,FR-p1-Pd,0.024538461538461488,0.013953475214795617,1.0786622678804782e-07,20,0.033464840459840606,0.015612082617082367,27431,2,LightGBM_r188
2588,St-p1-Pd,0.02284615384615381,0.018463393968832842,1.2241293220417927e-05,20,0.034657637953406865,0.011034669738900755,27431,2,LightGBM_r188
2589,Tv-10-Pd,0.015461538461538415,0.014375616921754493,6.085498365917448e-05,20,0.024657971744058843,0.006265105179017986,27431,2,LightGBM_r188
2590,dm-edad,0.013692307692307653,0.01548871662121841,0.00042607731250605106,20,0.023600818041059762,0.0037837973435555436,27431,2,LightGBM_r188
2591,Tv-11-Pd,0.003461538461538405,0.005087218122703845,0.003346005147744237,20,0.0067159561546167815,0.00020712076846002812,27431,2,LightGBM_r188
2592,Tv-01-Pd,0.0032307692307691873,0.011182359199734091,0.10591335051322882,20,0.010384397550254353,-0.003922859088715978,27431,2,LightGBM_r188
2593,St-p3-Pd,0.0032307692307691873,0.007004025180743036,0.026531577591377614,20,0.0077114152186517826,-0.001249876757113408,27431,2,LightGBM_r188
2594,Tv-08-Pd,0.002692307692307655,0.003112146565340505,0.0005169237606821717,20,0.004683223867200135,0.0007013915174151754,27431,2,LightGBM_r188
2595,Tv-09-Pd,0.002692307692307655,0.003560221772859129,0.0015649370308295678,20,0.004969868522099134,0.00041474686251617666,27431,2,LightGBM_r188
2596,cl-RC_e,0.0004615384615384077,0.004296689244236601,0.3182192869026411,20,0.00321023552166586,-0.0022871585985890443,27431,2,LightGBM_r188
2597,Tv-02-Pd,0.00023076923076918997,0.002606797046947458,0.3482945944327101,20,0.0018984009751185466,-0.0014368625135801666,27431,2,LightGBM_r188
2598,CC-p2-Pd,7.692307692305222e-05,0.002418397254762706,0.44419112280790135,20,0.0016240308723735027,-0.0014701847185273984,27431,2,LightGBM_r188
2599,Tv-03-Pd,-0.0016153846153846517,0.005501337568450334,0.897618487336754,20,0.0019039554023863562,-0.00513472463315566,27431,2,LightGBM_r188
2600,FR-pd-Pd,-0.0018461538461538806,0.005006380233217564,0.9422231580623596,20,0.0013565498744802715,-0.005048857566788033,27431,2,LightGBM_r188
2601,CC-pt-Pd,-0.002307692307692344,0.002931800322304727,0.9988558183898142,20,-0.00043214802959282107,-0.004183236585791866,27431,2,LightGBM_r188
2602,dm-genero,-0.005692307692307724,0.006679941107869851,0.9994100150911597,20,-0.0014189862018938598,-0.009965629182721588,27431,2,LightGBM_r188
2603,St-p2-Pd,0.11684615384615382,0.05286079330963728,3.1672066479195254e-09,20,0.15066249449985641,0.08302981319245123,27431,2,NeuralNetFastAI_r145
2604,Tv-10-Pd,0.09392307692307685,0.05392007649885015,1.2411855015508925e-07,20,0.12841706690688573,0.059429086939267954,27431,2,NeuralNetFastAI_r145
2605,St-p1-Pd,0.07107692307692298,0.06514263391233448,5.205110897096661e-05,20,0.11275025715943143,0.029403588994414524,27431,2,NeuralNetFastAI_r145
2606,Tv-09-Pd,0.049076923076923,0.040120963159343374,1.4054124801488445e-05,20,0.07474328320140591,0.023410562952440078,27431,2,NeuralNetFastAI_r145
2607,FR-p1-Pd,0.03630769230769231,0.023200210482405198,5.749841988389756e-07,20,0.05114943363978053,0.02146595097560409,27431,2,NeuralNetFastAI_r145
2608,Tv-11-Pd,0.03346153846153851,0.02764672361581937,1.594542297994759e-05,20,0.05114782285524746,0.015775254067829557,27431,2,NeuralNetFastAI_r145
2609,St-p3-Pd,0.03338461538461542,0.025299698477861208,5.539688628756741e-06,20,0.04956945046932343,0.017199780299907413,27431,2,NeuralNetFastAI_r145
2610,dm-edad,0.025076923076923014,0.04049552920254231,0.00610527141910419,20,0.050982902248360634,-0.0008290560945146061,27431,2,NeuralNetFastAI_r145
2611,Tv-01-Pd,0.014999999999999908,0.034978749610622646,0.03514717105757822,20,0.037376760514067554,-0.007376760514067738,27431,2,NeuralNetFastAI_r145
2612,CC-p1-Pd,0.01423076923076928,0.012184351610443874,2.4201647611757793e-05,20,0.022025396569972322,0.006436141891566239,27431,2,NeuralNetFastAI_r145
2613,cl-RC_e,0.011230769230769284,0.02630866300266614,0.03573570334854426,20,0.02806106356688214,-0.005599525105343572,27431,2,NeuralNetFastAI_r145
2614,Tv-03-Pd,0.010769230769230836,0.008500096176201271,9.185628901315967e-06,20,0.016206949915819058,0.005331511622642617,27431,2,NeuralNetFastAI_r145
2615,dm-genero,0.005846153846153885,0.02121562565002988,0.11642801720509918,20,0.019418307785660546,-0.007726000093352779,27431,2,NeuralNetFastAI_r145
2616,Tv-02-Pd,0.004615384615384655,0.010775012906973124,0.03529458041669527,20,0.011508423561582524,-0.0022776543308132132,27431,2,NeuralNetFastAI_r145
2617,FR-pd-Pd,0.0037692307692308415,0.011721623168492587,0.08334111979198133,20,0.011267839421549571,-0.0037293778830878883,27431,2,NeuralNetFastAI_r145
2618,FR-p2-Pd,0.0015384615384616052,0.012656986799992515,0.29652265474075107,20,0.009635445152968412,-0.006558522076045202,27431,2,NeuralNetFastAI_r145
2619,Tv-08-Pd,-0.01415384615384611,0.015765329822622492,0.9996298144257312,20,-0.00406837958362378,-0.024239312724068443,27431,2,NeuralNetFastAI_r145
2620,CC-pt-Pd,-0.017153846153846124,0.019197704368108567,0.9996134014652257,20,-0.004872605747969052,-0.029435086559723198,27431,2,NeuralNetFastAI_r145
2621,CC-p2-Pd,-0.021846153846153803,0.01634721358793884,0.9999952804831663,20,-0.011388442018212095,-0.03230386567409551,27431,2,NeuralNetFastAI_r145
2622,St-p2-Pd,0.1744615384615384,0.06310042023095372,7.800447295815e-11,20,0.21482841856911883,0.13409465835395795,27431,2,XGBoost_r89
2623,CC-p1-Pd,0.05146153846153841,0.026461514923254763,2.3700538688602002e-08,20,0.06838961590480065,0.034533461018276174,27431,2,XGBoost_r89
2624,FR-p2-Pd,0.03623076923076918,0.021604727443266924,2.1570705606550784e-07,20,0.050051841091578994,0.02240969736995936,27431,2,XGBoost_r89
2625,dm-edad,0.013846153846153786,0.011447686110491248,1.6072568590215053e-05,20,0.021169518271304297,0.006522789421003275,27431,2,XGBoost_r89
2626,St-p1-Pd,0.009230769230769199,0.016539638410250242,0.01096457939569703,20,0.019811579917696897,-0.0013500414561584996,27431,2,XGBoost_r89
2627,Tv-10-Pd,0.006615384615384573,0.013542325543545862,0.020825387922040955,20,0.015278741049356098,-0.002047971818586951,27431,2,XGBoost_r89
2628,FR-p1-Pd,0.006461538461538419,0.009852224848999416,0.004267643757022273,20,0.012764247347102891,0.00015882957597394658,27431,2,XGBoost_r89
2629,Tv-11-Pd,0.005153846153846109,0.004582201902571135,3.717178479909421e-05,20,0.008085192635419618,0.0022224996722726006,27431,2,XGBoost_r89
2630,Tv-03-Pd,0.0019999999999999627,0.004943782369511981,0.04313585907000568,20,0.00516265833821122,-0.0011626583382112945,27431,2,XGBoost_r89
2631,FR-pd-Pd,0.001692307692307632,0.0032692903066738627,0.0159787362402789,20,0.0037837525569115716,-0.0003991371722963078,27431,2,XGBoost_r89
2632,Tv-09-Pd,0.0013846153846153396,0.013948340869714634,0.33105127006343116,20,0.010307709740035052,-0.007538478970804372,27431,2,XGBoost_r89
2633,dm-genero,0.00046153846153844657,0.000723326686125557,0.005081286060345311,20,0.0009242682105729961,-1.1912874961029834e-06,27431,2,XGBoost_r89
2634,Tv-08-Pd,-0.0004615384615385187,0.0041491951769747305,0.687713991873051,20,0.0021928030410831734,-0.003115879964160211,27431,2,XGBoost_r89
2635,CC-p2-Pd,-0.002000000000000063,0.0022927994472941456,0.9995197226979253,20,-0.0005332401898292933,-0.0034667598101708326,27431,2,XGBoost_r89
2636,Tv-01-Pd,-0.0027692307692308293,0.009399271756943953,0.8983454428746618,20,0.003243712959549609,-0.008782174498011268,27431,2,XGBoost_r89
2637,St-p3-Pd,-0.0033846153846154303,0.013765848995518725,0.8573705940727416,20,0.005421734461349173,-0.012190965230580034,27431,2,XGBoost_r89
2638,cl-RC_e,-0.003923076923076979,0.003546198195863795,0.9999552928330466,20,-0.0016544873180281902,-0.006191666528125767,27431,2,XGBoost_r89
2639,CC-pt-Pd,-0.00430769230769239,0.001282321159179175,0.9999999999973218,20,-0.0034873601402909595,-0.00512802447509382,27431,2,XGBoost_r89
2640,Tv-02-Pd,-0.005923076923076992,0.003503790713151909,0.9999998078837223,20,-0.0036816164205607923,-0.008164537425593192,27431,2,XGBoost_r89
2641,St-p2-Pd,0.1378461538461538,0.0763205552695276,7.261837025107892e-08,20,0.18667027725187557,0.08902203044043204,27431,2,NeuralNetTorch_r30
2642,Tv-10-Pd,0.04499999999999998,0.03822885078968623,2.210567034210257e-05,20,0.06945592962502717,0.020544070374972793,27431,2,NeuralNetTorch_r30
2643,Tv-08-Pd,0.03884615384615386,0.023812173778470065,3.2027878310287616e-07,20,0.054079383046501506,0.023612924645806208,27431,2,NeuralNetTorch_r30
2644,St-p1-Pd,0.02638461538461539,0.026968844846207922,0.00016276822483666267,20,0.04363724417159105,0.009131986597639724,27431,2,NeuralNetTorch_r30
2645,Tv-11-Pd,0.014846153846153865,0.03281185572397687,0.028660628766973714,20,0.0358366994125567,-0.006144391720248969,27431,2,NeuralNetTorch_r30
2646,St-p3-Pd,0.013769230769230773,0.021874048451075268,0.005526751440299512,20,0.027762593857149076,-0.0002241323186875279,27431,2,NeuralNetTorch_r30
2647,CC-p1-Pd,0.007846153846153864,0.011182359199734109,0.002708558286110216,20,0.01499978216563904,0.0006925255266686872,27431,2,NeuralNetTorch_r30
2648,Tv-09-Pd,0.007076923076923125,0.015347323223130099,0.026567878831693446,20,0.01689498061525426,-0.0027411344614080117,27431,2,NeuralNetTorch_r30
2649,cl-RC_e,0.006615384615384629,0.00803449430413262,0.0007912698261918497,20,0.011755246871656284,0.0014755223591129737,27431,2,NeuralNetTorch_r30
2650,Tv-01-Pd,0.0036923076923077113,0.007755208414489225,0.02326739342461488,20,0.008653503943159589,-0.0012688885585441655,27431,2,NeuralNetTorch_r30
2651,FR-p1-Pd,0.0028461538461538706,0.007720999123693682,0.05783931736062688,20,0.007785465578090426,-0.002093157885782685,27431,2,NeuralNetTorch_r30
2652,FR-pd-Pd,0.001769230769230773,0.015833728078913867,0.3115091355973898,20,0.011898453374693058,-0.008359991836231512,27431,2,NeuralNetTorch_r30
2653,Tv-02-Pd,-0.0007692307692307388,0.004279258384364003,0.7843014015689781,20,0.0019683153440714168,-0.003506776882532894,27431,2,NeuralNetTorch_r30
2654,dm-genero,-0.003384615384615369,0.0133896867864479,0.8638236274628628,20,0.005181094308098466,-0.011950325077329205,27431,2,NeuralNetTorch_r30
2655,dm-edad,-0.004461538461538456,0.019504289668635575,0.8404180053469132,20,0.008015832049713878,-0.016938908972790788,27431,2,NeuralNetTorch_r30
2656,CC-pt-Pd,-0.005153846153846109,0.0065323858411248294,0.9988770436270249,20,-0.0009749193717422285,-0.009332772935949989,27431,2,NeuralNetTorch_r30
2657,FR-p2-Pd,-0.006999999999999962,0.016588334556277246,0.9627438801333712,20,0.0036119628009893953,-0.01761196280098932,27431,2,NeuralNetTorch_r30
2658,Tv-03-Pd,-0.008384615384615362,0.004336370702429436,0.9999999741000496,20,-0.005610533126425816,-0.011158697642804909,27431,2,NeuralNetTorch_r30
2659,CC-p2-Pd,-0.012230769230769207,0.005936967780077252,0.9999999903117488,20,-0.008432745925951602,-0.01602879253558681,27431,2,NeuralNetTorch_r30
2660,St-p2-Pd,0.17215384615384616,0.06615177475337201,2.1683489104422115e-10,20,0.21447275228156015,0.12983494002613216,27431,2,LightGBM_r130
2661,Tv-10-Pd,0.03330769230769231,0.029110235186064346,3.063124973059677e-05,20,0.05193022080050404,0.014685163814880584,27431,2,LightGBM_r130
2662,St-p1-Pd,0.008769230769230774,0.010993613842271646,0.0010279643548012573,20,0.015802114073268144,0.0017363474651934038,27431,2,LightGBM_r130
2663,St-p3-Pd,0.008615384615384603,0.0267328152888336,0.0828938709749703,20,0.02571701952926874,-0.008486250298499537,27431,2,LightGBM_r130
2664,CC-p1-Pd,0.006846153846153863,0.005363753688244206,8.38640499975765e-06,20,0.01027747809514411,0.003414829597163616,27431,2,LightGBM_r130
2665,CC-pt-Pd,0.0033076923076923283,0.007508326116473456,0.03178685445706416,20,0.008110951922176167,-0.0014955673067915112,27431,2,LightGBM_r130
2666,FR-p1-Pd,0.0015384615384615552,0.015131521400510722,0.32724089983596216,20,0.011218465379704941,-0.008141542302781832,27431,2,LightGBM_r130
2667,cl-RC_e,0.0,0.0,0.5,20,0.0,0.0,27431,2,LightGBM_r130
2668,CC-p2-Pd,0.0,0.0,0.5,20,0.0,0.0,27431,2,LightGBM_r130
2669,FR-pd-Pd,0.0,0.0,0.5,20,0.0,0.0,27431,2,LightGBM_r130
2670,dm-genero,0.0,0.0,0.5,20,0.0,0.0,27431,2,LightGBM_r130
2671,Tv-09-Pd,0.0,0.0,0.5,20,0.0,0.0,27431,2,LightGBM_r130
2672,FR-p2-Pd,-7.692307692300226e-05,0.0003440104580769227,0.8350615995391868,20,0.00014314881588085773,-0.00029699496972686226,27431,2,LightGBM_r130
2673,Tv-02-Pd,-0.00019230769230768607,0.0050588255530638095,0.5665983736685049,20,0.003043946580457315,-0.0034285619650726872,27431,2,LightGBM_r130
2674,Tv-08-Pd,-0.001384615384615384,0.0021699800583767363,0.9949187139396547,20,3.5738624883062398e-06,-0.0027728046317190744,27431,2,LightGBM_r130
2675,Tv-03-Pd,-0.003999999999999987,0.0038469634775376285,0.9999127271389158,20,-0.00153900349779563,-0.006460996502204344,27431,2,LightGBM_r130
2676,dm-edad,-0.007000000000000006,0.01658833455627723,0.9627438801333722,20,0.0036119628009893406,-0.017611962800989353,27431,2,LightGBM_r130
2677,Tv-11-Pd,-0.007384615384615367,0.011245678086050334,0.9957665721916786,20,-0.00019048042693162615,-0.014578750342299107,27431,2,LightGBM_r130
2678,Tv-01-Pd,-0.009076923076923083,0.011915826448997502,0.9985202474026694,20,-0.0014540778424714951,-0.016699768311374673,27431,2,LightGBM_r130
2679,St-p2-Pd,0.1305384615384615,0.06214533753440921,7.134925664632115e-09,20,0.17029435191628853,0.09078257116063446,27431,2,NeuralNetTorch_r86
2680,St-p1-Pd,0.03861538461538463,0.043396443674282914,0.000401523670818751,20,0.06637714963190057,0.010853619598868682,27431,2,NeuralNetTorch_r86
2681,Tv-10-Pd,0.03292307692307693,0.023016926056329247,1.952979516227378e-06,20,0.04764756673091357,0.018198587115240288,27431,2,NeuralNetTorch_r86
2682,dm-edad,0.015615384615384632,0.025320247184243538,0.00625747813283016,20,0.03181336520948648,-0.0005825959787172166,27431,2,NeuralNetTorch_r86
2683,Tv-01-Pd,0.015153846153846151,0.02127821372486618,0.002437938536535477,20,0.02876603921359693,0.0015416530940953743,27431,2,NeuralNetTorch_r86
2684,St-p3-Pd,0.015076923076923076,0.02520844277309755,0.007491419033010977,20,0.031203379658289197,-0.001049533504443043,27431,2,NeuralNetTorch_r86
2685,CC-p1-Pd,0.012384615384615383,0.013872893658104712,0.0003898342953064957,20,0.021259444315900645,0.003509786453330121,27431,2,NeuralNetTorch_r86
2686,Tv-09-Pd,0.01176923076923076,0.02436755300321892,0.02188078739842893,20,0.027357749625298966,-0.0038192880868374458,27431,2,NeuralNetTorch_r86
